0	0.432108
1	0.255038
2	0.362007
3	0.290967
4	0.802031
5	0.302195
6	0.255438
7	0.537227
8	0.209038
9	0.609515
10	0.354296
11	0.310543
12	0.264780
13	0.483382
14	0.295366
15	0.281495
16	0.261922
17	0.299949
18	0.259899
19	0.424629
20	0.313162
21	0.212105
22	0.234629
23	0.248423
24	0.822560
25	0.260216
26	0.518206
27	0.271633
28	0.225490
29	0.296673
30	0.355478
31	0.305880
32	0.308252
33	0.443996
34	0.229243
35	0.510528
36	0.247706
37	0.390508
38	0.315066
39	0.533525
40	0.259969
41	0.261363
42	0.445011
43	0.365798
44	0.381985
45	0.304001
46	0.349352
47	0.312946
48	0.424264
49	0.254195
50	0.309169
51	0.338147
52	0.323453
53	0.298666
54	0.636855
55	0.387647
56	0.318082
57	0.417568
58	0.275545
59	0.260201
60	0.388795
61	0.334194
62	0.320790
63	0.237461
64	0.289568
65	0.405959
66	0.410956
67	0.244113
68	0.123115
69	0.207862
70	0.245429
71	0.391304
72	0.402087
73	0.274338
74	0.425211
75	0.378160
76	0.309618
77	0.313778
78	0.421241
79	0.353864
80	0.373625
81	0.582883
82	0.362364
83	0.236799
84	0.268136
85	0.732033
86	0.331922
87	0.317562
88	0.262188
89	0.254118
90	0.501713
91	0.429498
92	0.244731
93	0.370568
94	0.420534
95	0.316632
96	0.246460
97	0.369494
98	0.475591
99	0.410399
100	0.434793
101	0.591124
102	0.378170
103	0.338938
104	0.261914
105	0.249823
106	0.251725
107	0.343076
108	0.234830
109	0.309604
110	0.244038
111	0.505074
112	0.392371
113	0.346373
114	0.332768
115	0.122993
116	0.268690
117	0.173846
118	0.391933
119	0.290853
120	0.366829
121	0.243712
122	0.372724
123	0.375187
124	0.229458
125	0.284866
126	1.000000
127	0.355905
128	0.395430
129	0.530696
130	0.256408
131	0.272775
132	0.285146
133	0.316195
134	0.258869
135	0.656775
136	0.328145
137	0.491937
138	0.318300
139	0.748423
140	0.281756
141	0.446442
142	0.303909
143	0.261766
144	0.197899
145	0.465040
146	0.367029
147	0.365946
148	0.473827
149	0.230761
150	0.513581
151	0.241760
152	0.305138
153	0.321319
154	0.263318
155	0.263916
156	0.564157
157	0.751925
158	0.384803
159	0.612719
160	0.366861
161	0.518429
162	0.445236
163	0.517904
164	0.623392
165	0.257158
166	0.310070
167	0.251005
168	0.595386
169	0.145955
170	0.249579
171	0.260457
172	0.427289
173	0.280139
174	0.287354
175	0.484864
176	0.487535
177	0.441932
178	0.354817
179	0.391510
180	0.102626
181	0.489146
182	0.364354
183	0.252419
184	0.475044
185	0.145047
186	0.232170
187	0.394050
188	0.349304
189	0.373139
190	0.433666
191	0.415836
192	0.379396
193	0.371916
194	0.274374
195	0.424968
196	0.400718
197	0.257992
198	0.186691
199	0.346226
200	0.264573
201	0.243752
202	0.254124
203	0.454137
204	0.437392
205	0.316066
206	0.258240
207	0.248119
208	0.203143
209	0.370919
210	0.377418
211	0.254430
212	0.244681
213	0.485699
214	0.230653
215	0.148348
216	0.430280
217	0.353933
218	0.275314
219	0.506880
220	0.318744
221	0.410322
222	0.306234
223	0.277056
224	0.245193
225	0.486421
226	0.547096
227	0.254909
228	0.535835
229	0.368712
230	0.175917
231	0.245114
232	0.266169
233	0.270574
234	0.316276
235	0.331805
236	0.216935
237	0.376624
238	0.316556
239	0.418420
240	0.412963
241	0.439325
242	0.377870
243	0.419989
244	0.321355
245	0.233836
246	0.257285
247	0.510309
248	0.245592
249	0.369496
250	0.327109
251	0.330265
252	0.259710
253	0.263186
254	0.285985
255	0.248100
256	0.236208
257	0.331704
258	0.258252
259	0.485791
260	0.592022
261	0.375286
262	0.245591
263	0.615601
264	0.278415
265	0.313127
266	0.359796
267	0.239723
268	0.437648
269	0.257499
270	0.438716
271	0.344776
272	0.631576
273	0.206405
274	0.325478
275	0.262241
276	0.387311
277	0.640560
278	0.211466
279	0.360384
280	0.252237
281	0.301505
282	0.364607
283	0.210770
284	0.320657
285	0.248891
286	0.264210
287	0.367705
288	0.331723
289	0.761134
290	0.255052
291	0.500471
292	0.261432
293	0.282334
294	0.251120
295	0.237225
296	0.329249
297	0.264676
298	0.541547
299	0.327828
300	0.182081
301	0.394867
302	0.477578
303	0.299789
304	0.416263
305	0.289489
306	0.280683
307	0.365943
308	0.303744
309	0.494820
310	0.293574
311	0.302474
312	0.371535
313	0.459618
314	0.288338
315	0.365656
316	0.252473
317	0.361890
318	0.705279
319	0.270126
320	0.272836
321	0.583809
322	0.432032
323	0.626553
324	0.270563
325	0.218191
326	0.570964
327	0.273227
328	0.226221
329	0.243958
330	0.222999
331	0.338161
332	0.296334
333	0.259487
334	0.263937
335	0.007393
336	0.239027
337	0.416701
338	0.319048
339	0.263035
340	0.321849
341	0.462714
342	0.524656
343	0.293334
344	0.505175
345	0.509825
346	0.274003
347	0.251739
348	0.314891
349	0.298931
350	0.426948
351	0.289075
352	0.302251
353	0.526669
354	0.238223
355	0.284256
356	0.335716
357	0.234770
358	0.390513
359	0.486999
360	0.330464
361	0.395219
362	0.498939
363	0.338779
364	0.232580
365	0.236277
366	0.364012
367	0.170105
368	0.236235
369	0.310307
370	0.466510
371	0.315556
372	0.724773
373	0.358744
374	0.403923
375	0.453138
376	0.263285
377	0.433995
378	0.410829
379	0.279723
380	0.265720
381	0.601152
382	0.243083
383	0.338509
384	0.266950
385	0.336925
386	0.244176
387	0.420456
388	0.288113
389	0.339868
390	0.373043
391	0.216707
392	0.317795
393	0.416028
394	0.294248
395	0.486068
396	0.344223
397	0.319398
398	0.315236
399	0.365102
400	0.252460
401	0.741302
402	0.324023
403	0.421005
404	0.379970
405	0.516761
406	0.237252
407	0.209981
408	0.441415
409	0.262769
410	0.249782
411	0.255602
412	0.421607
413	0.263428
414	0.540981
415	0.253660
416	0.286965
417	0.520547
418	0.586536
419	0.405405
420	0.418730
421	0.390132
422	0.285952
423	0.239280
424	0.510876
425	0.317357
426	0.523449
427	0.317083
428	0.270861
429	0.304823
430	0.249877
431	0.250102
432	0.228963
433	0.386713
434	0.311896
435	0.296364
436	0.314025
437	0.238253
438	0.373845
439	0.293915
440	0.401145
441	0.324367
442	0.333978
443	0.218650
444	0.410752
445	0.156071
446	0.336314
447	0.376043
448	0.488737
449	0.252905
450	0.326609
451	0.528768
452	0.155281
453	0.392738
454	0.544718
455	0.302594
456	0.318979
457	0.263365
458	0.284721
459	0.397919
460	0.258727
461	0.345216
462	0.387863
463	0.246450
464	0.442285
465	0.463026
466	0.236543
467	0.265925
468	0.486881
469	0.315759
470	0.365896
471	0.456446
472	0.205572
473	0.321865
474	0.304435
475	0.456359
476	0.298822
477	0.280624
478	0.438657
479	0.573849
480	0.281421
481	0.373065
482	0.391509
483	0.262799
484	0.401202
485	0.275533
486	0.571179
487	0.288618
488	0.443603
489	0.329843
490	0.268667
491	0.253481
492	0.307036
493	0.253299
494	0.319560
495	0.686469
496	0.305196
497	0.406676
498	0.363475
499	0.309573
500	0.550183
501	0.256692
502	0.301031
503	0.201741
504	0.567828
505	0.271113
506	0.278672
507	0.212250
508	0.260150
509	0.421749
510	0.212788
511	0.250109
512	0.657925
513	0.249778
514	0.275059
515	0.151073
516	0.313138
517	0.412995
518	0.437122
519	0.435006
520	0.305556
521	0.474677
522	0.324223
523	0.299864
524	0.245450
525	0.434056
526	0.293737
527	0.263592
528	0.384057
529	0.273555
530	0.228164
531	0.330947
532	0.428602
533	0.300209
534	0.365501
535	0.259525
536	0.313042
537	0.268558
538	0.337609
539	0.362911
540	0.608022
541	0.323704
542	0.361547
543	0.356654
544	0.448691
545	0.334003
546	0.412162
547	0.251017
548	0.263619
549	0.235553
550	0.322028
551	0.304857
552	0.315982
553	0.248998
554	0.264856
555	0.508063
556	0.249619
557	0.242537
558	0.310556
559	0.267824
560	0.486480
561	0.506666
562	0.306146
563	0.243972
564	0.411177
565	0.320926
566	0.473543
567	0.327127
568	0.265502
569	0.239296
570	0.573187
571	0.251496
572	0.533676
573	0.424029
574	0.537469
575	0.327695
576	0.251905
577	0.254449
578	0.101777
579	0.301012
580	0.563310
581	0.574830
582	0.441459
583	0.299397
584	0.489753
585	0.243138
586	0.321883
587	0.428067
588	0.256381
589	0.484313
590	0.305696
591	0.385244
592	0.807034
593	0.439771
594	0.238503
595	0.260031
596	0.592160
597	0.316360
598	0.404366
599	0.324992
600	0.267239
601	0.407186
602	0.270470
603	0.249233
604	0.405110
605	0.128010
606	0.288901
607	0.312310
608	0.303427
609	0.267989
610	0.133474
611	0.263229
612	0.280855
613	0.274307
614	0.298348
615	0.205869
616	0.151311
