0	0.017544
1	0.014286
2	0.019048
3	0.021645
4	0.015789
5	0.025641
6	0.016667
7	0.029240
8	0.031579
9	0.021645
10	0.011696
11	0.029240
12	0.019048
13	0.147692
14	0.021053
15	0.028571
16	0.028571
17	0.026316
18	0.015385
19	0.033333
20	0.158103
21	0.046784
22	0.021053
23	0.023810
24	0.023810
25	0.005848
26	0.034632
27	0.014706
28	0.035088
29	0.034632
30	0.029240
31	0.042857
32	0.027692
33	0.052632
34	0.033333
35	0.019048
36	0.017544
37	0.029240
38	0.025974
39	0.019048
40	0.013072
41	0.014286
42	0.026144
43	0.029240
44	0.029240
45	0.011696
46	0.021645
47	0.023392
48	0.015789
49	0.029240
50	0.026316
51	0.027668
52	0.044118
53	0.034632
54	0.029240
55	0.019048
56	0.010526
57	0.031621
58	0.021053
59	0.017316
60	0.023810
61	0.021053
62	0.019048
63	0.030303
64	0.029240
65	0.029240
66	0.026316
67	0.047619
68	0.027668
69	0.019763
70	0.029240
71	0.019763
72	0.038095
73	0.035088
74	0.019763
75	0.040936
76	0.168421
77	0.030303
78	0.015810
79	0.057895
80	0.042857
81	0.010526
82	0.026316
83	0.005848
84	0.021053
85	0.028571
86	0.052632
87	0.047619
88	0.017544
89	0.032609
90	0.005848
91	0.033333
92	0.039855
93	0.042857
94	0.046784
95	0.019048
96	0.023392
97	0.035088
98	0.023392
99	0.040936
100	0.023392
101	0.011696
102	0.026316
103	0.031579
104	0.031579
105	0.036842
106	0.042857
107	0.004762
108	0.043956
109	0.036232
110	0.038095
111	0.038961
112	0.025974
113	0.012987
114	0.035088
115	0.023810
116	0.036842
117	0.011696
118	0.023392
119	0.017544
120	0.021053
121	0.017544
122	0.025974
123	0.011696
124	0.019763
125	0.033333
126	0.023392
127	0.014286
128	0.021053
129	0.147186
130	0.004329
131	0.035573
132	0.030000
133	0.042105
134	0.017316
135	0.033333
136	0.035088
137	0.031621
138	0.010526
139	0.035088
140	0.033333
141	0.011696
142	0.047368
143	0.021053
144	0.017544
145	0.011696
146	0.035088
147	0.031579
148	0.040936
149	0.006536
150	0.017544
151	0.040936
152	0.029240
153	0.030303
154	0.029240
155	0.014493
156	0.029240
157	0.018116
158	0.035088
159	0.038095
160	0.069264
161	0.025641
162	0.017544
163	0.032609
164	0.026316
165	0.036232
166	0.031579
167	0.057143
168	0.057895
169	0.023392
170	0.011696
171	0.036667
172	0.017544
173	0.040936
174	0.036842
175	0.023392
176	0.021739
177	0.033333
178	0.036842
179	0.023392
180	0.035573
181	0.023392
182	0.023392
183	0.038961
184	0.023810
185	0.035088
186	0.040936
187	0.015810
188	0.029240
189	0.014286
190	0.047368
191	0.026316
192	0.035088
193	0.025362
194	0.014286
195	0.143333
196	0.017544
197	0.017544
198	0.021538
199	0.023810
200	0.040936
201	0.014286
202	0.019608
203	0.035573
204	0.017544
205	0.026316
206	0.036842
207	0.010526
208	0.052632
209	0.026316
210	0.014286
211	0.047619
212	0.011858
213	0.042105
214	0.019048
215	0.033333
216	0.015789
217	0.023392
218	0.026316
219	0.036842
220	0.029240
221	0.050000
222	0.035088
223	0.017544
224	0.038095
225	0.042105
226	0.017544
227	0.028986
228	0.011696
229	0.057143
230	0.011696
231	0.012987
232	0.015789
233	0.033333
234	0.023810
235	0.014286
236	0.023392
237	0.011696
238	0.021053
239	0.019763
240	0.046784
241	0.021053
242	0.031579
243	0.019943
244	0.011696
245	0.028571
246	0.029240
247	0.031579
248	0.010526
249	0.011858
250	0.032609
251	0.065217
252	0.015810
253	0.021053
254	0.046784
255	0.011858
256	0.034632
257	0.035088
258	0.025974
259	0.025974
260	0.009524
261	0.026316
262	0.023392
263	0.011696
264	0.023392
265	0.051948
266	0.032609
267	0.028571
268	0.029240
269	0.036842
270	0.011858
271	0.028571
272	0.035088
273	0.038095
274	0.043478
275	0.042105
276	0.015789
277	0.040936
278	0.017544
279	0.034632
280	0.029240
281	0.047619
282	0.052381
283	0.028986
284	0.038095
285	0.015789
286	0.029240
287	0.026316
288	0.012987
289	0.018116
290	0.035088
291	0.021645
292	0.018116
293	0.029240
294	0.038095
295	0.021645
296	0.031579
297	0.011696
298	0.021053
299	0.017544
300	0.025974
301	0.029240
302	0.036842
303	0.023392
304	0.014493
305	0.009524
306	0.021739
307	0.023392
308	0.021053
309	0.023810
310	0.030303
311	0.028571
312	0.029240
313	0.009524
314	0.035573
315	0.038095
316	0.040936
317	0.017544
318	0.029240
319	0.024615
320	0.019763
321	0.028571
322	0.017544
323	0.033333
324	0.040936
325	0.019048
326	0.009524
327	0.005848
328	0.161905
329	0.010526
330	0.034632
331	0.025362
332	0.010526
333	0.005848
334	0.015810
335	0.027668
336	0.019763
337	0.014493
338	0.035088
339	0.023392
340	0.012987
341	0.028571
342	0.031579
343	0.023392
344	0.021053
345	0.009524
346	0.038095
347	0.029240
348	0.035573
349	0.042857
350	0.029240
351	0.029240
352	0.036842
353	0.030303
354	0.027668
355	0.023392
356	0.023810
357	0.005263
358	0.020000
359	0.021053
360	0.035088
361	0.011696
362	0.026316
363	0.031579
364	0.017544
365	0.010870
366	0.040936
367	0.029240
368	0.021053
369	0.026316
370	0.010870
371	0.017544
372	0.030303
373	0.011696
374	0.015789
375	0.017544
376	0.036842
377	0.036842
378	0.030303
379	0.031579
380	0.019048
381	0.010526
382	0.026316
383	0.029240
384	0.014286
385	0.035088
386	0.019763
387	0.035573
388	0.184211
389	0.042857
390	0.025362
391	0.023810
392	0.015789
393	0.058824
394	0.021645
395	0.038961
396	0.029240
397	0.023392
